@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
1880,'2026/06/05 16:11:46:300',4,0.000008,0.417189,0.753583,0.000053,0.044325,0.21992,0,0.04328,3
1881,'2026/06/05 16:11:46:335',4,0.000008,0.495176,0.768644,0.000042,0.036844,0.268792,0.000001,0,3
1882,'2026/06/05 16:11:46:368',4,0.000007,0.543238,0.789337,0.000042,0.033852,0.275659,0.000001,0,3
1883,'2026/06/05 16:11:46:401',4,0.000011,0.601324,0.810709,0.000034,0.033103,0.309692,0.000001,0,3
1884,'2026/06/05 16:11:46:433',4,0.000009,0.613113,0.768404,0.000049,0.035142,0.280232,0.000001,0,3
1885,'2026/06/05 16:11:46:466',4,0.000008,0.598295,0.764632,0.000047,0.033323,0.282573,0.000001,0,3
1886,'2026/06/05 16:11:46:502',4,0.000009,0.600049,0.744873,0.000052,0.030341,0.291456,0.000001,0,3
1887,'2026/06/05 16:11:46:534',4,0.000007,0.589243,0.762821,0.000052,0.03057,0.29391,0.000001,0,3
1888,'2026/06/05 16:11:46:569',4,0.000008,0.590161,0.742851,0.000054,0.030097,0.292175,0.000001,0,3
1889,'2026/06/05 16:11:46:599',4,0.000009,0.584721,0.750338,0.000052,0.029355,0.303388,0.000001,0,3
1890,'2026/06/05 16:11:46:635',4,0.000009,0.580098,0.744922,0.00005,0.031356,0.295428,0.000001,0,3
1891,'2026/06/05 16:11:46:668',4,0.000008,0.585814,0.744505,0.00005,0.032382,0.2895,0.000001,0,3
1892,'2026/06/05 16:11:46:702',4,0.000014,0.584561,0.753192,0.000046,0.030976,0.293879,0.000001,0,3
1893,'2026/06/05 16:11:46:735',4,0.000008,0.590689,0.74341,0.000049,0.027394,0.321693,0.000001,0,3
1894,'2026/06/05 16:11:46:766',4,0.000006,0.586085,0.730533,0.00005,0.031185,0.305373,0.000001,0,3
1895,'2026/06/05 16:11:46:803',4,0.000012,0.604401,0.675506,0.000069,0.180983,0.059272,0,0,3
1896,'2026/06/05 16:11:46:835',4,0.000017,0.591162,0.472903,0.000348,0.385428,0.017349,0,0.021862,3
1897,'2026/06/05 16:11:46:869',4,0.000007,0.586263,0.457425,0.000399,0.179062,0.053892,0,0.148634,3
1898,'2026/06/05 16:11:46:901',4,0.00001,0.60357,0.513823,0.000225,0.088884,0.111751,0,0.121158,3
1899,'2026/06/05 16:11:46:933',4,0.000011,0.595425,0.477349,0.000309,0.068074,0.142164,0,0.144446,3
1900,'2026/06/05 16:11:46:966',4,0.000009,0.532872,0.251805,0.001317,0.107726,0.084744,0,0.347685,3
1901,'2026/06/05 16:11:47:002',4,0.000013,0.449484,0.084554,0.007985,0.166683,0.041097,0,0.500123,3
1902,'2026/06/05 16:11:47:033',4,0.000013,0.400957,0.048552,0.017965,0.179288,0.03692,0,0.544204,3
1903,'2026/06/05 16:11:47:067',4,0.000012,0.398103,0.025009,0.022569,0.178937,0.042294,0,0.555384,3
1904,'2026/06/05 16:11:47:103',4,0.000007,0.373719,0.023537,0.029766,0.182429,0.039961,0,0.567054,3
1905,'2026/06/05 16:11:47:133',4,0.000009,0.343789,0.021979,0.03471,0.188062,0.033517,0,0.58529,3
1906,'2026/06/05 16:11:47:169',4,0.000021,0.351086,0.017861,0.03183,0.198082,0.031665,0,0.579637,3
1907,'2026/06/05 16:11:47:204',4,0.000017,0.33206,0.018403,0.039734,0.203398,0.027981,0,0.585605,3
1908,'2026/06/05 16:11:47:230',4,0.00002,0.32176,0.016557,0.040707,0.221461,0.024399,0,0.583397,3
1909,'2026/06/05 16:11:47:269',4,0.00001,0.324159,0.017656,0.038018,0.230065,0.024521,0,0.577048,3
1910,'2026/06/05 16:11:47:301',4,0.000009,0.31088,0.016835,0.039535,0.224421,0.024801,0,0.589013,3
1911,'2026/06/05 16:11:47:333',4,0.000005,0.32953,0.017636,0.029119,0.212707,0.031892,0,0.586074,3
1912,'2026/06/05 16:11:47:367',4,0.000004,0.334718,0.017225,0.031455,0.19772,0.036895,0,0.587989,3
1913,'2026/06/05 16:11:47:403',4,0.000003,0.340748,0.014584,0.035605,0.201514,0.036879,0,0.580444,3
1914,'2026/06/05 16:11:47:432',4,0.000005,0.348009,0.014351,0.034661,0.175304,0.046913,0,0.587171,3
1915,'2026/06/05 16:11:47:467',4,0.000004,0.353657,0.012273,0.034425,0.154346,0.052093,0,0.595468,3
1916,'2026/06/05 16:11:47:503',4,0.000004,0.356409,0.010895,0.03684,0.150046,0.055962,0,0.59323,3
1917,'2026/06/05 16:11:47:532',4,0.000005,0.352831,0.011482,0.035057,0.161312,0.049157,0,0.593438,3
1918,'2026/06/05 16:11:47:569',4,0.000004,0.363591,0.010557,0.037808,0.139853,0.057836,0,0.593567,3
1919,'2026/06/05 16:11:47:600',4,0.000005,0.353694,0.011993,0.036012,0.148572,0.055428,0,0.596197,3
1920,'2026/06/05 16:11:47:635',4,0.000004,0.365498,0.013351,0.035462,0.153326,0.05563,0,0.584486,3
1921,'2026/06/05 16:11:47:670',4,0.000005,0.364979,0.014342,0.033621,0.164282,0.047888,0,0.583255,3
1922,'2026/06/05 16:11:47:701',4,0.000005,0.370169,0.013368,0.034906,0.137729,0.059871,0,0.589301,3
1923,'2026/06/05 16:11:47:736',4,0.000006,0.364814,0.012903,0.0363,0.14133,0.056798,0,0.5919,3
1924,'2026/06/05 16:11:47:766',4,0.000006,0.377069,0.01334,0.037765,0.13763,0.060758,0,0.582288,3
1925,'2026/06/05 16:11:47:802',4,0.000007,0.374918,0.013681,0.034448,0.119763,0.064404,0,0.595187,3
1926,'2026/06/05 16:11:47:834',4,0.000009,0.372607,0.012223,0.041058,0.126296,0.064766,0,0.588694,3
1927,'2026/06/05 16:11:47:867',4,0.000008,0.386561,0.013692,0.039383,0.122023,0.07032,0,0.578675,3
1928,'2026/06/05 16:11:47:900',4,0.000015,0.439851,0.018051,0.028487,0.112708,0.071649,0,0.552826,3
1929,'2026/06/05 16:11:47:935',4,0.000021,0.450754,0.02027,0.021961,0.088997,0.081155,0,0.557895,3
1930,'2026/06/05 16:11:47:967',4,0.000018,0.51506,0.037751,0.012847,0.093658,0.077417,0,0.508832,3
1931,'2026/06/05 16:11:48:003',4,0.000005,0.554282,0.060854,0.008675,0.084072,0.09263,0,0.466321,3
1932,'2026/06/05 16:11:48:034',4,0.000008,0.58234,0.073789,0.007594,0.061633,0.12844,0,0.430798,3
1933,'2026/06/05 16:11:48:070',4,0.000006,0.605294,0.076369,0.009616,0.073218,0.122959,0,0.40836,3
1934,'2026/06/05 16:11:48:101',4,0.000004,0.627802,0.044401,0.013783,0.088854,0.109671,0,0.410324,3
1935,'2026/06/05 16:11:48:134',4,0.00001,0.619594,0.021631,0.017008,0.095148,0.103083,0,0.429018,3
1936,'2026/06/05 16:11:48:168',4,0.00001,0.628444,0.021185,0.018566,0.106369,0.095411,0,0.42001,3
1937,'2026/06/05 16:11:48:202',4,0.000009,0.641884,0.021215,0.017532,0.080144,0.138495,0,0.40048,3
1938,'2026/06/05 16:11:48:234',4,0.000007,0.618448,0.022564,0.018738,0.103066,0.11169,0,0.416991,3
1939,'2026/06/05 16:11:48:268',4,0.000012,0.642165,0.024733,0.0182,0.096236,0.121356,0,0.398198,3
1940,'2026/06/05 16:11:48:301',4,0.00001,0.661965,0.022016,0.017663,0.088317,0.123672,0,0.390905,3
1941,'2026/06/05 16:11:48:337',4,0.000013,0.664166,0.024362,0.017749,0.090107,0.129551,0,0.382701,3
1942,'2026/06/05 16:11:48:367',4,0.000016,0.670296,0.02349,0.017684,0.093462,0.128195,0,0.377905,3
1943,'2026/06/05 16:11:48:404',4,0.000011,0.648061,0.019387,0.020065,0.111691,0.097599,0,0.402125,3
1944,'2026/06/05 16:11:48:434',4,0.000011,0.655178,0.020165,0.018834,0.104676,0.119232,0,0.387937,3
1945,'2026/06/05 16:11:48:466',4,0.000009,0.652772,0.021901,0.018495,0.11204,0.096651,0,0.398754,3
1946,'2026/06/05 16:11:48:502',4,0.000009,0.638969,0.021542,0.019137,0.113832,0.104283,0,0.401486,3
1947,'2026/06/05 16:11:48:535',4,0.000008,0.630489,0.021037,0.019736,0.106049,0.10456,0,0.412081,3
1948,'2026/06/05 16:11:48:569',4,0.000011,0.659224,0.023251,0.01748,0.096934,0.120531,0,0.38838,3
1949,'2026/06/05 16:11:48:602',4,0.000011,0.647486,0.022948,0.017872,0.104506,0.112974,0,0.396135,3
1950,'2026/06/05 16:11:48:635',4,0.00001,0.644255,0.023948,0.017006,0.106488,0.109357,0,0.399291,3
1951,'2026/06/05 16:11:48:667',4,0.000011,0.629514,0.020009,0.018468,0.123326,0.097269,0,0.407602,3
1952,'2026/06/05 16:11:48:703',4,0.000015,0.64324,0.02235,0.018413,0.097706,0.1211,0,0.398117,3
1953,'2026/06/05 16:11:48:736',4,0.000009,0.642267,0.022784,0.018448,0.104426,0.11303,0,0.399357,3
1954,'2026/06/05 16:11:48:766',4,0.000013,0.65412,0.022421,0.018553,0.079583,0.138269,0,0.39136,3
1955,'2026/06/05 16:11:48:803',4,0.000014,0.657261,0.0229,0.017914,0.09365,0.12438,0,0.389255,3
1956,'2026/06/05 16:11:48:835',4,0.000014,0.659036,0.023336,0.016959,0.098639,0.11634,0,0.390451,3
1957,'2026/06/05 16:11:48:868',4,0.000014,0.663663,0.023659,0.0175,0.095656,0.11858,0,0.387286,3
1958,'2026/06/05 16:11:48:899',4,0.000011,0.648523,0.021125,0.018937,0.099097,0.11994,0,0.394911,3
1959,'2026/06/05 16:11:48:935',4,0.000011,0.63097,0.02076,0.020066,0.121336,0.10346,0,0.402264,3
1960,'2026/06/05 16:11:48:970',4,0.000023,0.669208,0.016882,0.021434,0.0969,0.134375,0,0.374119,3
1961,'2026/06/05 16:11:49:004',4,0.000014,0.657786,0.018286,0.020971,0.097225,0.124933,0,0.38719,3
1962,'2026/06/05 16:11:49:032',4,0.000012,0.654415,0.016398,0.023316,0.092869,0.131485,0,0.387671,3
1963,'2026/06/05 16:11:49:070',4,0.000013,0.666642,0.015431,0.026729,0.092806,0.135586,0,0.375195,3
1964,'2026/06/05 16:11:49:104',4,0.000012,0.651002,0.016766,0.026593,0.083062,0.154852,0,0.378475,3
1965,'2026/06/05 16:11:49:133',4,0.000011,0.668301,0.015483,0.026458,0.089926,0.140989,0,0.372554,3
1966,'2026/06/05 16:11:49:170',4,0.000012,0.65197,0.016954,0.023195,0.093572,0.128511,0,0.390524,3
1967,'2026/06/05 16:11:49:200',4,0.000013,0.666398,0.016393,0.023449,0.100285,0.118595,0,0.383245,3
1968,'2026/06/05 16:11:49:235',4,0.000018,0.662128,0.015766,0.022535,0.090077,0.128869,0,0.387071,3
1969,'2026/06/05 16:11:49:267',4,0.000015,0.669465,0.015172,0.024116,0.092989,0.126998,0,0.38083,3
1970,'2026/06/05 16:11:49:302',4,0.000012,0.6732,0.015514,0.024363,0.087014,0.139602,0,0.37353,3
1971,'2026/06/05 16:11:49:337',4,0.00001,0.675275,0.014874,0.025803,0.10418,0.117446,0,0.374941,3
1972,'2026/06/05 16:11:49:367',4,0.000013,0.701011,0.014513,0.023973,0.088037,0.146914,0,0.35036,3
1973,'2026/06/05 16:11:49:402',4,0.000015,0.695752,0.022697,0.02128,0.073189,0.146236,0,0.360555,3
1974,'2026/06/05 16:11:49:434',4,0.000011,0.689229,0.017832,0.023767,0.09868,0.122911,0,0.365046,3
1975,'2026/06/05 16:11:49:469',4,0.00001,0.656602,0.014838,0.027238,0.104073,0.125082,0,0.381437,3
1976,'2026/06/05 16:11:49:504',4,0.000012,0.678144,0.015154,0.027996,0.085803,0.149944,0,0.361965,3
1977,'2026/06/05 16:11:49:535',4,0.00001,0.660855,0.016644,0.029008,0.085518,0.148438,0,0.373018,3
1978,'2026/06/05 16:11:49:568',4,0.00001,0.651295,0.015623,0.028416,0.096555,0.13695,0,0.380768,3
1979,'2026/06/05 16:11:49:602',4,0.000009,0.672815,0.012781,0.03053,0.096644,0.140293,0,0.364619,3
1980,'2026/06/05 16:11:49:634',4,0.000011,0.664611,0.012958,0.034068,0.095092,0.14247,0,0.367194,3
1981,'2026/06/05 16:11:49:670',4,0.00002,0.687471,0.014929,0.029104,0.081637,0.147577,0,0.359508,3
1982,'2026/06/05 16:11:49:702',4,0.000019,0.686002,0.015802,0.028647,0.079235,0.154777,0,0.357012,3
1983,'2026/06/05 16:11:49:734',4,0.000022,0.705305,0.0141,0.032034,0.071308,0.169598,0,0.338422,3
1984,'2026/06/05 16:11:49:770',4,0.000018,0.701346,0.014601,0.02864,0.070786,0.17041,0,0.3428,3
1985,'2026/06/05 16:11:49:804',4,0.000011,0.692374,0.016333,0.026453,0.095894,0.133289,0,0.357097,3
1986,'2026/06/05 16:11:49:834',4,0.000025,0.716213,0.013444,0.029267,0.080322,0.15756,0,0.335446,3
1987,'2026/06/05 16:11:49:869',4,0.000022,0.723103,0.01263,0.030854,0.069964,0.177297,0,0.324087,3
1988,'2026/06/05 16:11:49:902',4,0.000014,0.716733,0.010854,0.033718,0.085009,0.159027,0,0.329765,3
1989,'2026/06/05 16:11:49:932',4,0.000014,0.71304,0.009294,0.036714,0.075587,0.175224,0,0.326752,3
1990,'2026/06/05 16:11:49:968',4,0.000017,0.724441,0.010512,0.034351,0.07403,0.174756,0,0.321262,3
1991,'2026/06/05 16:11:50:003',4,0.000013,0.716961,0.008348,0.038341,0.083084,0.163005,0,0.326831,3
1992,'2026/06/05 16:11:50:034',4,0.00001,0.686603,0.012601,0.035285,0.085086,0.152918,0,0.351665,3
1993,'2026/06/05 16:11:50:068',4,0.000012,0.674019,0.010226,0.035127,0.086686,0.14174,0,0.368126,3
1994,'2026/06/05 16:11:50:103',4,0.000012,0.676285,0.011384,0.034208,0.086449,0.149471,0,0.36146,3
1995,'2026/06/05 16:11:50:135',4,0.000009,0.66247,0.011984,0.030985,0.086368,0.149413,0,0.372514,3
1996,'2026/06/05 16:11:50:167',4,0.000007,0.658256,0.013949,0.028091,0.088864,0.134279,0,0.38437,3
1997,'2026/06/05 16:11:50:204',4,0.00001,0.689005,0.014972,0.027787,0.085561,0.142162,0,0.360336,3
1998,'2026/06/05 16:11:50:235',4,0.000008,0.675681,0.01271,0.030667,0.075578,0.158766,0,0.364394,3
1999,'2026/06/05 16:11:50:269',4,0.000013,0.696198,0.013877,0.029263,0.075386,0.158624,0,0.351092,3
2000,'2026/06/05 16:11:50:301',4,0.000008,0.675654,0.01455,0.027416,0.082003,0.144816,0,0.370369,3
2001,'2026/06/05 16:11:50:335',4,0.000011,0.701545,0.016253,0.028957,0.08695,0.136448,0,0.353224,3
2002,'2026/06/05 16:11:50:371',4,0.00001,0.684532,0.01747,0.028763,0.084989,0.13645,0,0.365191,3
2003,'2026/06/05 16:11:50:401',4,0.000007,0.663312,0.016288,0.032189,0.107031,0.112283,0,0.379259,3
2004,'2026/06/05 16:11:50:436',4,0.000006,0.646885,0.015373,0.030946,0.11284,0.11043,0,0.389013,3
2005,'2026/06/05 16:11:50:469',4,0.00001,0.680206,0.017426,0.029633,0.103524,0.114256,0,0.369963,3
2006,'2026/06/05 16:11:50:500',4,0.000007,0.645309,0.016472,0.030094,0.113989,0.102327,0,0.394535,3
2007,'2026/06/05 16:11:50:535',4,0.000007,0.645069,0.018175,0.028972,0.105439,0.115088,0,0.391501,3
2008,'2026/06/05 16:11:50:570',4,0.000006,0.641436,0.017357,0.027783,0.107519,0.114576,0,0.394215,3
2009,'2026/06/05 16:11:50:602',4,0.000006,0.641808,0.018687,0.02797,0.103595,0.122057,0,0.390585,3
2010,'2026/06/05 16:11:50:637',4,0.000005,0.638965,0.016205,0.029711,0.109972,0.116486,0,0.392437,3
2011,'2026/06/05 16:11:50:670',4,0.000006,0.642233,0.018795,0.027617,0.098714,0.129847,0,0.388525,3
2012,'2026/06/05 16:11:50:702',4,0.000006,0.664677,0.012806,0.033706,0.083726,0.15319,0,0.367926,3
2013,'2026/06/05 16:11:50:733',4,0.000007,0.663005,0.015409,0.031854,0.074564,0.165426,0,0.36649,3
2014,'2026/06/05 16:11:50:769',4,0.000007,0.66431,0.015837,0.029533,0.089271,0.138467,0,0.375049,3
2015,'2026/06/05 16:11:50:805',4,0.000005,0.649984,0.020979,0.027071,0.099633,0.118794,0,0.389023,3
2016,'2026/06/05 16:11:50:834',4,0.000007,0.667744,0.017957,0.030253,0.075988,0.169454,0,0.359064,3
2017,'2026/06/05 16:11:50:869',4,0.000006,0.658707,0.018894,0.030171,0.09315,0.127178,0,0.381263,3
2018,'2026/06/05 16:11:50:902',4,0.000006,0.670161,0.015868,0.035481,0.08202,0.162523,0,0.355962,3
2019,'2026/06/05 16:11:50:938',4,0.000008,0.690462,0.017947,0.034001,0.083515,0.147163,0,0.351269,3
2020,'2026/06/05 16:11:50:969',4,0.000011,0.69872,0.015795,0.030806,0.091334,0.133423,0,0.353274,3
2021,'2026/06/05 16:11:51:001',4,0.000005,0.675474,0.017823,0.029228,0.092185,0.131803,0,0.368988,3
2022,'2026/06/05 16:11:51:034',4,0.000007,0.672124,0.020718,0.027531,0.096922,0.122523,0,0.373449,3
2023,'2026/06/05 16:11:51:069',4,0.000006,0.662419,0.020069,0.025398,0.089936,0.125623,0,0.384366,3
2024,'2026/06/05 16:11:51:103',4,0.000009,0.696499,0.019774,0.028521,0.085746,0.138704,0,0.353832,3
2025,'2026/06/05 16:11:51:134',4,0.000008,0.693623,0.020407,0.028519,0.088283,0.133713,0,0.356965,3
2026,'2026/06/05 16:11:51:170',4,0.000008,0.70474,0.018916,0.029219,0.089581,0.133069,0,0.349644,3
2027,'2026/06/05 16:11:51:203',4,0.000008,0.701506,0.01903,0.028801,0.087819,0.135104,0,0.351822,3
2028,'2026/06/05 16:11:51:235',4,0.000005,0.664657,0.019991,0.027871,0.113265,0.107492,0,0.377813,3
2029,'2026/06/05 16:11:51:270',4,0.000009,0.693908,0.017273,0.029683,0.120627,0.103837,0,0.356441,3
2030,'2026/06/05 16:11:51:302',4,0.000006,0.665196,0.017327,0.02944,0.117562,0.114753,0,0.370478,3
2031,'2026/06/05 16:11:51:337',4,0.000005,0.669255,0.017376,0.02928,0.124156,0.10841,0,0.367679,3
2032,'2026/06/05 16:11:51:365',4,0.000008,0.684122,0.017111,0.031949,0.111357,0.112,0,0.362301,3
2033,'2026/06/05 16:11:51:405',4,0.000005,0.667304,0.019151,0.026741,0.118479,0.119082,0,0.366158,3
2034,'2026/06/05 16:11:51:436',4,0.000006,0.673928,0.018941,0.028327,0.112511,0.120958,0,0.363553,3
2035,'2026/06/05 16:11:51:471',4,0.000006,0.671475,0.018847,0.027121,0.127354,0.10188,0,0.368878,3
2036,'2026/06/05 16:11:51:504',4,0.000007,0.676593,0.018957,0.02666,0.108375,0.119,0,0.366939,3
2037,'2026/06/05 16:11:51:534',4,0.000013,0.692892,0.017965,0.027559,0.094258,0.130022,0,0.358193,3
2038,'2026/06/05 16:11:51:568',4,0.000011,0.683383,0.015828,0.028729,0.11187,0.119795,0,0.360256,3
2039,'2026/06/05 16:11:51:601',4,0.000012,0.680953,0.017231,0.022485,0.116685,0.101131,0,0.374335,3
2040,'2026/06/05 16:11:51:638',4,0.000013,0.680224,0.019023,0.024726,0.127504,0.092483,0,0.370684,3
2041,'2026/06/05 16:11:51:668',4,0.000013,0.667348,0.017535,0.024594,0.115743,0.108916,0,0.377234,3
2042,'2026/06/05 16:11:51:703',4,0.000009,0.658406,0.017574,0.024224,0.150477,0.086311,0,0.375333,3
2043,'2026/06/05 16:11:51:737',4,0.000006,0.658897,0.013477,0.026781,0.161696,0.083892,0,0.370167,3
2044,'2026/06/05 16:11:51:766',4,0.000006,0.641869,0.014915,0.021247,0.145167,0.080559,0,0.397491,3
2045,'2026/06/05 16:11:51:802',4,0.000007,0.641932,0.017527,0.023615,0.130257,0.092606,0,0.396038,3
2046,'2026/06/05 16:11:51:837',4,0.000012,0.68001,0.017993,0.023961,0.11817,0.098472,0,0.374254,3
2047,'2026/06/05 16:11:51:872',4,0.000011,0.652701,0.02035,0.018886,0.142039,0.073089,0,0.395284,3
2048,'2026/06/05 16:11:51:905',4,0.00001,0.658242,0.019342,0.020001,0.156056,0.068248,0,0.3854,3
2049,'2026/06/05 16:11:51:938',4,0.000006,0.632915,0.016182,0.020936,0.167709,0.057079,0,0.403448,3
2050,'2026/06/05 16:11:51:969',4,0.000008,0.625276,0.019408,0.019589,0.168057,0.05748,0,0.406788,3
2051,'2026/06/05 16:11:52:001',4,0.000006,0.631142,0.020578,0.018417,0.174112,0.057537,0,0.398805,3
2052,'2026/06/05 16:11:52:034',4,0.000008,0.611383,0.022649,0.018662,0.152646,0.06579,0,0.419241,3
2053,'2026/06/05 16:11:52:068',4,0.000011,0.616849,0.021892,0.018907,0.178833,0.054136,0,0.406248,3
2054,'2026/06/05 16:11:52:101',4,0.000012,0.618028,0.022948,0.017452,0.165161,0.056572,0,0.413218,3
2055,'2026/06/05 16:11:52:135',4,0.000021,0.621436,0.024974,0.016679,0.164558,0.054429,0,0.411936,3
2056,'2026/06/05 16:11:52:168',4,0.000017,0.620037,0.021144,0.017202,0.159398,0.062766,0,0.412958,3
2057,'2026/06/05 16:11:52:203',4,0.000023,0.629635,0.021978,0.017604,0.135652,0.081384,0,0.40915,3
2058,'2026/06/05 16:11:52:235',4,0.000024,0.642005,0.021352,0.016576,0.138432,0.075969,0,0.403762,3
2059,'2026/06/05 16:11:52:268',4,0.000021,0.631654,0.023274,0.017181,0.155266,0.068781,0,0.402548,3
2060,'2026/06/05 16:11:52:302',4,0.000012,0.631076,0.021537,0.018402,0.142736,0.079957,0,0.404187,3
2061,'2026/06/05 16:11:52:334',4,0.000017,0.641857,0.021595,0.018265,0.137927,0.083167,0,0.398114,3
2062,'2026/06/05 16:11:52:371',4,0.000017,0.635965,0.022178,0.017633,0.139084,0.079976,0,0.403431,3
2063,'2026/06/05 16:11:52:402',4,0.000018,0.641571,0.01863,0.022997,0.133796,0.091497,0,0.394328,3
2064,'2026/06/05 16:11:52:438',4,0.000016,0.625268,0.022262,0.022146,0.146728,0.083936,0,0.399763,3
2065,'2026/06/05 16:11:52:470',4,0.000011,0.621063,0.021222,0.021975,0.130107,0.093843,0,0.407854,3
2066,'2026/06/05 16:11:52:499',4,0.000012,0.623168,0.018578,0.024413,0.138497,0.083978,0,0.40757,3
2067,'2026/06/05 16:11:52:538',4,0.000016,0.635779,0.018592,0.022963,0.148291,0.073073,0,0.400857,3
2068,'2026/06/05 16:11:52:570',4,0.000019,0.640694,0.020388,0.021987,0.139818,0.077822,0,0.399515,3
2069,'2026/06/05 16:11:52:601',4,0.000018,0.646994,0.020935,0.021578,0.139358,0.077758,0,0.395573,3
2070,'2026/06/05 16:11:52:634',4,0.000012,0.632822,0.021836,0.020408,0.140839,0.082202,0,0.401254,3
2071,'2026/06/05 16:11:52:668',4,0.000014,0.639798,0.023334,0.019974,0.133361,0.089736,0,0.395856,3
2072,'2026/06/05 16:11:52:704',4,0.00002,0.637196,0.022733,0.022485,0.140476,0.086198,0,0.393928,3
2073,'2026/06/05 16:11:52:734',4,0.000018,0.629543,0.020554,0.022765,0.143414,0.083924,0,0.399854,3
2074,'2026/06/05 16:11:52:770',4,0.000017,0.630588,0.020429,0.024789,0.136366,0.086951,0,0.400573,3
2075,'2026/06/05 16:11:52:804',4,0.000018,0.625407,0.021657,0.02329,0.145069,0.07914,0,0.403612,3
2076,'2026/06/05 16:11:52:836',4,0.000016,0.614538,0.020589,0.020939,0.150445,0.081758,0,0.40781,3
2077,'2026/06/05 16:11:52:868',4,0.000017,0.618456,0.023592,0.020868,0.149561,0.077896,0,0.406407,3
2078,'2026/06/05 16:11:52:904',4,0.000013,0.596035,0.022532,0.018765,0.175611,0.056026,0,0.42068,3
2079,'2026/06/05 16:11:52:937',4,0.000015,0.585121,0.025281,0.016589,0.169118,0.047234,0,0.437761,3
2080,'2026/06/05 16:11:52:971',4,0.000012,0.587843,0.024213,0.018365,0.171205,0.04788,0,0.433655,3
2081,'2026/06/05 16:11:53:004',4,0.000011,0.601164,0.022888,0.018606,0.148472,0.053994,0,0.436577,3
2082,'2026/06/05 16:11:58:441',5,0.000038,0.034795,0.00021,0.554408,0.603483,0.001052,0,0.20401,4
2083,'2026/06/05 16:11:58:475',5,0.000037,0.03689,0.000187,0.558753,0.621034,0.001034,0,0.188044,4
2084,'2026/06/05 16:11:58:503',5,0.000033,0.037014,0.000164,0.579844,0.630229,0.001047,0,0.167779,4
2085,'2026/06/05 16:11:58:542',5,0.000039,0.039491,0.000206,0.565155,0.623974,0.001026,0,0.180073,4
2086,'2026/06/05 16:11:58:574',5,0.00004,0.038925,0.000197,0.615319,0.651056,0.000845,0,0.129078,4
2087,'2026/06/05 16:11:58:606',5,0.000042,0.037117,0.000147,0.633797,0.650413,0.000862,0,0.118416,4
2088,'2026/06/05 16:11:58:639',5,0.000036,0.03768,0.000138,0.633469,0.648674,0.000822,0,0.119454,4
2089,'2026/06/05 16:11:58:671',5,0.000032,0.037774,0.000119,0.640248,0.654158,0.000827,0,0.111228,4
2090,'2026/06/05 16:11:58:708',5,0.00003,0.035979,0.000137,0.646178,0.654247,0.000783,0,0.108431,4
2091,'2026/06/05 16:11:58:741',5,0.00004,0.03479,0.000136,0.66842,0.690241,0.000715,0,0.070439,4
2092,'2026/06/05 16:11:58:775',5,0.000039,0.03462,0.000139,0.659021,0.66844,0.000771,0,0.091313,4
2093,'2026/06/05 16:11:58:803',5,0.000041,0.033674,0.00014,0.672211,0.677749,0.000739,0,0.076963,4
2094,'2026/06/05 16:11:58:839',5,0.00004,0.033932,0.000144,0.654606,0.668232,0.000749,0,0.094865,4
2095,'2026/06/05 16:11:58:872',5,0.000049,0.033143,0.000122,0.660255,0.658558,0.000769,0,0.09807,4
2096,'2026/06/05 16:11:58:905',5,0.000042,0.0332,0.000154,0.645367,0.657562,0.0008,0,0.108584,4
2097,'2026/06/05 16:11:58:941',5,0.000051,0.035475,0.000157,0.659438,0.649781,0.000841,0,0.102838,4
2098,'2026/06/05 16:11:58:973',5,0.000042,0.042223,0.000175,0.647469,0.682616,0.000774,0,0.084468,4
2099,'2026/06/05 16:11:59:006',5,0.000068,0.036586,0.00016,0.65034,0.657883,0.000789,0,0.102783,4
2100,'2026/06/05 16:11:59:039',5,0.000048,0.040367,0.000144,0.66384,0.663326,0.000777,0,0.087665,4
2101,'2026/06/05 16:11:59:072',5,0.000042,0.040799,0.000142,0.65473,0.651673,0.000806,0,0.101205,4
2102,'2026/06/05 16:11:59:108',5,0.000033,0.035905,0.000164,0.651265,0.638707,0.000881,0,0.115363,4
2103,'2026/06/05 16:11:59:140',5,0.000038,0.038101,0.000202,0.63728,0.630698,0.000919,0,0.128508,4
2104,'2026/06/05 16:11:59:172',5,0.000043,0.04064,0.000146,0.66856,0.656624,0.000875,0,0.088741,4
2105,'2026/06/05 16:11:59:205',5,0.000064,0.039178,0.000151,0.654327,0.644541,0.000897,0,0.107227,4
2106,'2026/06/05 16:11:59:241',5,0.00009,0.036144,0.00012,0.668525,0.610494,0.000862,0,0.12251,4
2107,'2026/06/05 16:11:59:270',5,0.000165,0.028494,0.000106,0.693303,0.611117,0.00083,0,0.110657,4
2108,'2026/06/05 16:11:59:307',5,0.00017,0.02865,0.000168,0.619084,0.601506,0.000908,0,0.166343,4
2109,'2026/06/05 16:11:59:339',5,0.000239,0.024794,0.000147,0.619955,0.610248,0.000831,0,0.162524,4
